Map Detail Name,ANZSOC Division,ANZSOC Group,Area Unit,Country,Region,Territorial Authority,Year Month,Mb2014,REGC2014 label,Selected Detail Level,Ta2014 Nam,Geometry,Geometry (MB2014 GV Clipped.shp),Geometry (REGC2014 GV Clipped.shp),Geometry (TA2014 GV Clipped.shp),Number of Victimisations,Selected Geographic Level ,Victimisations
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Papatoetoe North.,NZ,Auckland Region,Auckland.,1/03/2025,0662100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Wiri.,NZ,Auckland Region,Auckland.,1/06/2024,0780414,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Intimate image offences,Clendon South.,NZ,Auckland Region,Auckland.,1/06/2024,0774441,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Point England.,NZ,Auckland Region,Auckland.,1/07/2025,0477100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Ponsonby East.,NZ,Auckland Region,Auckland.,1/01/2024,0429700,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Glamorgan.,NZ,Auckland Region,Auckland.,1/02/2024,0165809,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Papakura Central.,NZ,Auckland Region,Auckland.,1/12/2023,0791900,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Middlemore.,NZ,Auckland Region,Auckland.,1/09/2023,0786500,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Birkdale North.,NZ,Auckland Region,Auckland.,1/02/2024,0348700,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Rothesay Bay.,NZ,Auckland Region,Auckland.,1/05/2025,0156304,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Child procurement or grooming,Glenbrook.,NZ,Auckland Region,Auckland.,1/04/2025,0833702,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Harania West.,NZ,Auckland Region,Auckland.,1/12/2024,0734703,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Wesley.,NZ,Auckland Region,Auckland.,1/12/2023,0579000,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Manukau Central.,NZ,Auckland Region,Auckland.,1/07/2025,0780209,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Durham Green.,NZ,Auckland Region,Auckland.,1/03/2024,0248900,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Clendon South.,NZ,Auckland Region,Auckland.,1/03/2025,0774424,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Kingsland.,NZ,Auckland Region,Auckland.,1/06/2024,0531900,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Intimate image offences,Kilkenny.,NZ,Auckland Region,Auckland.,1/08/2024,3202001,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Waitakere.,NZ,Auckland Region,Auckland.,1/07/2025,0237203,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Ponsonby East.,NZ,Auckland Region,Auckland.,1/01/2025,0429100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Helensville.,NZ,Auckland Region,Auckland.,1/02/2024,0209100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Ormiston.,NZ,Auckland Region,Auckland.,1/10/2023,0712500,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Woodglen.,NZ,Auckland Region,Auckland.,1/09/2023,0284200,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Waiuku East.,NZ,Auckland Region,Auckland.,1/02/2024,0836000,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Kingdale.,NZ,Auckland Region,Auckland.,1/07/2025,0230401,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Starling Park.,NZ,Auckland Region,Auckland.,1/05/2025,0235711,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Grey Lynn East.,NZ,Auckland Region,Auckland.,1/04/2025,0404800,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Homai East.,NZ,Auckland Region,Auckland.,1/03/2025,0778700,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Auckland Central East.,NZ,Auckland Region,Auckland.,1/01/2024,0438502,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Donegal Park.,NZ,Auckland Region,Auckland.,1/08/2023,0713300,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Manukau Central.,NZ,Auckland Region,Auckland.,1/02/2024,0780204,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Highbrook.,NZ,Auckland Region,Auckland.,1/02/2024,0711600,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Dairy Flat-Redvale.,NZ,Auckland Region,Auckland.,1/06/2025,0175909,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Henderson South.,NZ,Auckland Region,Auckland.,1/07/2025,0242700,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Puhinui South.,NZ,Auckland Region,Auckland.,1/04/2025,0780205,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Otara East.,NZ,Auckland Region,Auckland.,1/01/2025,0701600,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Intimate image offences,Kingdale.,NZ,Auckland Region,Auckland.,1/12/2023,0230401,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Henderson North.,NZ,Auckland Region,Auckland.,1/03/2024,0239804,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Puhinui North.,NZ,Auckland Region,Auckland.,1/04/2024,0671300,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Leabank.,NZ,Auckland Region,Auckland.,1/07/2024,0772802,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Intimate image offences,Newmarket.,NZ,Auckland Region,Auckland.,1/10/2024,0451300,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Papakura East.,NZ,Auckland Region,Auckland.,1/07/2025,0799105,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Grey Lynn East.,NZ,Auckland Region,Auckland.,1/01/2025,0409100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Redoubt North.,NZ,Auckland Region,Auckland.,1/03/2024,0715704,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Child procurement or grooming,Lynfield North.,NZ,Auckland Region,Auckland.,1/10/2024,0586400,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,St Marys.,NZ,Auckland Region,Auckland.,1/02/2025,0423600,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Mangere South.,NZ,Auckland Region,Auckland.,1/04/2024,0727400,Auckland Region,Teritorial Authority,Auckland,MultiPolygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Otara East.,NZ,Auckland Region,Auckland.,1/09/2023,0700900,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Lynnmall.,NZ,Auckland Region,Auckland.,1/09/2023,0266000,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Otahuhu West.,NZ,Auckland Region,Auckland.,1/02/2024,0786300,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Browns Bay.,NZ,Auckland Region,Auckland.,1/06/2025,0161200,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Bledisloe Park.,NZ,Auckland Region,Auckland.,1/07/2025,0817001,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Auckland Central East.,NZ,Auckland Region,Auckland.,1/11/2024,0436600,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Auckland Harbourside.,NZ,Auckland Region,Auckland.,1/12/2024,0440113,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Intimate image offences,Browns Bay.,NZ,Auckland Region,Auckland.,1/01/2024,0161000,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Lake Pupuke.,NZ,Auckland Region,Auckland.,1/03/2024,0309800,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Mt Eden East.,NZ,Auckland Region,Auckland.,1/12/2023,0550400,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Woodglen.,NZ,Auckland Region,Auckland.,1/03/2025,0283500,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Puhinui North.,NZ,Auckland Region,Auckland.,1/07/2024,0673000,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Intimate image offences,Remuera South.,NZ,Auckland Region,Auckland.,1/10/2024,0494100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,One Tree Hill East.,NZ,Auckland Region,Auckland.,1/07/2025,0619300,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Hillsborough West.,NZ,Auckland Region,Auckland.,1/02/2025,0569503,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Point England.,NZ,Auckland Region,Auckland.,1/01/2024,0477300,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Wymondley.,NZ,Auckland Region,Auckland.,1/10/2023,0699700,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Homai East.,NZ,Auckland Region,Auckland.,1/03/2024,0780100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Pakuranga North.,NZ,Auckland Region,Auckland.,1/02/2024,0692500,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Intimate image offences,Mangere Bridge.,NZ,Auckland Region,Auckland.,1/06/2025,0723701,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Papakura North.,NZ,Auckland Region,Auckland.,1/11/2024,0792800,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Newton.,NZ,Auckland Region,Auckland.,1/12/2024,0412100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Wiri.,NZ,Auckland Region,Auckland.,1/12/2024,0780411,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Lake Pupuke.,NZ,Auckland Region,Auckland.,1/01/2024,0307800,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Lake Pupuke.,NZ,Auckland Region,Auckland.,1/03/2024,0307300,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Mangere Central.,NZ,Auckland Region,Auckland.,1/12/2023,0740500,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Royal Heights.,NZ,Auckland Region,Auckland.,1/04/2025,0224413,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Otahuhu West.,NZ,Auckland Region,Auckland.,1/07/2024,0785100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Sandringham North.,NZ,Auckland Region,Auckland.,1/01/2025,0536100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Orakei South.,NZ,Auckland Region,Auckland.,1/08/2023,0486600,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Rewarewa.,NZ,Auckland Region,Auckland.,1/08/2024,0261602,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Mangere South.,NZ,Auckland Region,Auckland.,1/07/2025,0728619,Auckland Region,Teritorial Authority,Auckland,MultiPolygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Papatoetoe East.,NZ,Auckland Region,Auckland.,1/02/2025,0668700,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,New Windsor.,NZ,Auckland Region,Auckland.,1/03/2024,0376200,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Homai East.,NZ,Auckland Region,Auckland.,1/08/2023,0776900,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Clendon South.,NZ,Auckland Region,Auckland.,1/03/2024,0774450,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Wiri.,NZ,Auckland Region,Auckland.,1/02/2024,0780800,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Sandringham North.,NZ,Auckland Region,Auckland.,1/02/2025,0536900,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Springleigh.,NZ,Auckland Region,Auckland.,1/06/2025,0524800,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Bremner.,NZ,Auckland Region,Auckland.,1/07/2025,0807300,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Auckland Central East.,NZ,Auckland Region,Auckland.,1/12/2024,0436100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Wiri.,NZ,Auckland Region,Auckland.,1/03/2025,0780416,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Albany.,NZ,Auckland Region,Auckland.,1/01/2024,0179000,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Helensville.,NZ,Auckland Region,Auckland.,1/03/2024,0208906,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Mangere Central.,NZ,Auckland Region,Auckland.,1/08/2023,0741002,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Abbotts Park.,NZ,Auckland Region,Auckland.,1/03/2024,0494902,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Highbrook.,NZ,Auckland Region,Auckland.,1/02/2024,0711600,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Lynnmall.,NZ,Auckland Region,Auckland.,1/03/2025,0266000,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Sunnyhills.,NZ,Auckland Region,Auckland.,1/06/2025,0695200,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Auckland Central West.,NZ,Auckland Region,Auckland.,1/05/2025,0435604,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Intimate image offences,Opanuku.,NZ,Auckland Region,Auckland.,1/04/2024,0280809,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Sunnyvale.,NZ,Auckland Region,Auckland.,1/11/2024,0277200,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Intimate image offences,Takanini South.,NZ,Auckland Region,Auckland.,1/12/2023,0765800,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Produce or distribute child abuse material,Orewa.,NZ,Auckland Region,Auckland.,1/04/2024,0171500,Auckland Region,Teritorial Authority,Auckland,MultiPolygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Auckland Central West.,NZ,Auckland Region,Auckland.,1/09/2023,0434300,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Ambury.,NZ,Auckland Region,Auckland.,1/08/2024,0720800,Auckland Region,Teritorial Authority,Auckland,MultiPolygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Otara North.,NZ,Auckland Region,Auckland.,1/03/2024,0700700,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Auckland Central West.,NZ,Auckland Region,Auckland.,1/07/2025,0435604,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Wiri.,NZ,Auckland Region,Auckland.,1/03/2025,0780506,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Papatoetoe East.,NZ,Auckland Region,Auckland.,1/12/2023,0667700,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Sandringham West.,NZ,Auckland Region,Auckland.,1/11/2023,0540500,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Intimate image offences,Albany.,NZ,Auckland Region,Auckland.,1/04/2024,0178900,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Urlich.,NZ,Auckland Region,Auckland.,1/02/2025,0235009,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Paerata-Cape Hill.,NZ,Auckland Region,Auckland.,1/11/2023,0826700,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Parrs Park West.,NZ,Auckland Region,Auckland.,1/04/2025,0278105,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Burswood.,NZ,Auckland Region,Auckland.,1/10/2023,0711702,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
